,term,term_d,rate
2012-11-13,0d,0.0,1.8846
2012-11-13,1m,0.08,2.5308
2012-11-13,2m,0.17,2.9019
2012-11-13,3m,0.25,2.8871
2012-11-13,6m,0.5,2.8107
2012-11-13,9m,0.75,2.8314
2012-11-13,1y,1.0,2.9224
2012-11-13,2y,2.0,3.0383
2012-11-13,3y,3.0,3.0492
2012-11-13,4y,4.0,3.147
2012-11-13,5y,5.0,3.1761
2012-11-13,6y,6.0,3.3921
2012-11-13,7y,7.0,3.4633
2012-11-13,8y,8.0,3.5031
2012-11-13,9y,9.0,3.5282
2012-11-13,10y,10.0,3.5469999999999997
2012-11-13,15y,15.0,3.8325
2012-11-13,20y,20.0,4.0899
2012-11-13,30y,30.0,4.1856
2012-11-13,40y,40.0,4.2684
2012-11-13,50y,50.0,4.3106
