,term,term_d,rate
2014-12-11,0d,0.0,2.3787
2014-12-11,1m,0.08,3.2139
2014-12-11,2m,0.17,3.2736
2014-12-11,3m,0.25,3.2693
2014-12-11,6m,0.5,3.25
2014-12-11,9m,0.75,3.3254
2014-12-11,1y,1.0,3.3609
2014-12-11,2y,2.0,3.3842
2014-12-11,3y,3.0,3.4355
2014-12-11,4y,4.0,3.4515
2014-12-11,5y,5.0,3.6682
2014-12-11,6y,6.0,3.7183
2014-12-11,7y,7.0,3.725
2014-12-11,8y,8.0,3.725
2014-12-11,9y,9.0,3.725
2014-12-11,10y,10.0,3.7282
2014-12-11,15y,15.0,3.9458
2014-12-11,20y,20.0,4.1357
2014-12-11,30y,30.0,4.226
2014-12-11,40y,40.0,4.271
2014-12-11,50y,50.0,4.3252
