,term,term_d,rate
2013-12-24,0d,0.0,2.8667
2013-12-24,1m,0.08,5.1707
2013-12-24,2m,0.17,4.8796
2013-12-24,3m,0.25,4.7025
2013-12-24,6m,0.5,4.2595
2013-12-24,9m,0.75,4.1091
2013-12-24,1y,1.0,4.1546
2013-12-24,2y,2.0,4.4084
2013-12-24,3y,3.0,4.4214
2013-12-24,4y,4.0,4.4838
2013-12-24,5y,5.0,4.4559
2013-12-24,6y,6.0,4.6415
2013-12-24,7y,7.0,4.5639
2013-12-24,8y,8.0,4.6222
2013-12-24,9y,9.0,4.6173
2013-12-24,10y,10.0,4.5566
2013-12-24,15y,15.0,4.7932
2013-12-24,20y,20.0,5.0164
2013-12-24,30y,30.0,5.1184
2013-12-24,40y,40.0,5.2019
2013-12-24,50y,50.0,5.2568
