,term,term_d,rate
2012-05-31,0d,0.0,1.1168
2012-05-31,1m,0.08,1.7462
2012-05-31,2m,0.17,2.1498
2012-05-31,3m,0.25,2.17
2012-05-31,6m,0.5,2.18
2012-05-31,9m,0.75,2.1814
2012-05-31,1y,1.0,2.2307
2012-05-31,2y,2.0,2.4131
2012-05-31,3y,3.0,2.4454
2012-05-31,4y,4.0,2.6953
2012-05-31,5y,5.0,2.7960000000000003
2012-05-31,6y,6.0,3.1033
2012-05-31,7y,7.0,3.1521
2012-05-31,8y,8.0,3.3366
2012-05-31,9y,9.0,3.342
2012-05-31,10y,10.0,3.3443
2012-05-31,15y,15.0,3.6755
2012-05-31,20y,20.0,3.9509
2012-05-31,30y,30.0,4.1114
2012-05-31,40y,40.0,4.1785
2012-05-31,50y,50.0,4.2565
