,term,term_d,rate
2012-07-03,0d,0.0,2.1922
2012-07-03,1m,0.08,2.1173
2012-07-03,2m,0.17,2.0724
2012-07-03,3m,0.25,2.1162
2012-07-03,6m,0.5,2.2261
2012-07-03,9m,0.75,2.2911
2012-07-03,1y,1.0,2.3452
2012-07-03,2y,2.0,2.3465
2012-07-03,3y,3.0,2.5729
2012-07-03,4y,4.0,2.6807
2012-07-03,5y,5.0,2.9173
2012-07-03,6y,6.0,3.0849
2012-07-03,7y,7.0,3.1113
2012-07-03,8y,8.0,3.3025
2012-07-03,9y,9.0,3.3178
2012-07-03,10y,10.0,3.3204
2012-07-03,15y,15.0,3.6407
2012-07-03,20y,20.0,3.9187
2012-07-03,30y,30.0,4.0918
2012-07-03,40y,40.0,4.1588
2012-07-03,50y,50.0,4.234
