,term,term_d,rate
2011-12-13,0d,0.0,1.9474
2011-12-13,1m,0.08,2.3339
2011-12-13,2m,0.17,2.5867
2011-12-13,3m,0.25,2.6039999999999996
2011-12-13,6m,0.5,2.5841
2011-12-13,9m,0.75,2.6314
2011-12-13,1y,1.0,2.6926
2011-12-13,2y,2.0,2.8342
2011-12-13,3y,3.0,2.8979
2011-12-13,4y,4.0,3.0446
2011-12-13,5y,5.0,3.1032
2011-12-13,6y,6.0,3.3480000000000003
2011-12-13,7y,7.0,3.3948
2011-12-13,8y,8.0,3.4644
2011-12-13,9y,9.0,3.4955
2011-12-13,10y,10.0,3.4982
2011-12-13,15y,15.0,3.7453
2011-12-13,20y,20.0,3.9688
2011-12-13,30y,30.0,4.0812
2011-12-13,40y,40.0,4.1736
2011-12-13,50y,50.0,4.2638
