,term,term_d,rate
2012-09-17,0d,0.0,1.6596
2012-09-17,1m,0.08,2.2486
2012-09-17,2m,0.17,2.6417
2012-09-17,3m,0.25,2.6934
2012-09-17,6m,0.5,2.7197
2012-09-17,9m,0.75,2.7698
2012-09-17,1y,1.0,2.7984
2012-09-17,2y,2.0,3.1059
2012-09-17,3y,3.0,3.2586
2012-09-17,4y,4.0,3.3032
2012-09-17,5y,5.0,3.3521
2012-09-17,6y,6.0,3.4062
2012-09-17,7y,7.0,3.5065
2012-09-17,8y,8.0,3.5279
2012-09-17,9y,9.0,3.5431
2012-09-17,10y,10.0,3.5717
2012-09-17,15y,15.0,3.7519
2012-09-17,20y,20.0,3.9862
2012-09-17,30y,30.0,4.1804
2012-09-17,40y,40.0,4.2328
2012-09-17,50y,50.0,4.2888
