,term,term_d,rate
2014-09-23,0d,0.0,2.2927
2014-09-23,1m,0.08,3.4922
2014-09-23,2m,0.17,3.4815
2014-09-23,3m,0.25,3.5912
2014-09-23,6m,0.5,3.8038
2014-09-23,9m,0.75,3.7623
2014-09-23,1y,1.0,3.7637
2014-09-23,2y,2.0,3.8302
2014-09-23,3y,3.0,3.8302
2014-09-23,4y,4.0,3.8572
2014-09-23,5y,5.0,3.9
2014-09-23,6y,6.0,3.9195
2014-09-23,7y,7.0,3.9826
2014-09-23,8y,8.0,3.9919
2014-09-23,9y,9.0,3.99
2014-09-23,10y,10.0,3.9911
2014-09-23,15y,15.0,4.2094
2014-09-23,20y,20.0,4.3993
2014-09-23,30y,30.0,4.5866
2014-09-23,40y,40.0,4.6648
2014-09-23,50y,50.0,4.709
