,term,term_d,rate
2013-02-18,0d,0.0,1.0706
2013-02-18,1m,0.08,1.9769999999999999
2013-02-18,2m,0.17,2.5651
2013-02-18,3m,0.25,2.6001
2013-02-18,6m,0.5,2.6246
2013-02-18,9m,0.75,2.6416
2013-02-18,1y,1.0,2.722
2013-02-18,2y,2.0,3.0361
2013-02-18,3y,3.0,3.0660000000000003
2013-02-18,4y,4.0,3.2306
2013-02-18,5y,5.0,3.2692
2013-02-18,6y,6.0,3.426
2013-02-18,7y,7.0,3.4723
2013-02-18,8y,8.0,3.508
2013-02-18,9y,9.0,3.5493
2013-02-18,10y,10.0,3.5929
2013-02-18,15y,15.0,3.8585
2013-02-18,20y,20.0,4.0996
2013-02-18,30y,30.0,4.2024
2013-02-18,40y,40.0,4.2893
2013-02-18,50y,50.0,4.3533
