,term,term_d,rate
2011-07-06,0d,0.0,2.7183
2011-07-06,1m,0.08,3.0456
2011-07-06,2m,0.17,3.2487
2011-07-06,3m,0.25,3.2592
2011-07-06,6m,0.5,3.2709
2011-07-06,9m,0.75,3.3326
2011-07-06,1y,1.0,3.4151
2011-07-06,2y,2.0,3.4287
2011-07-06,3y,3.0,3.4358
2011-07-06,4y,4.0,3.4760000000000004
2011-07-06,5y,5.0,3.5437
2011-07-06,6y,6.0,3.6546
2011-07-06,7y,7.0,3.74
2011-07-06,8y,8.0,3.8067
2011-07-06,9y,9.0,3.8625
2011-07-06,10y,10.0,3.9116
2011-07-06,15y,15.0,4.122
2011-07-06,20y,20.0,4.3171
2011-07-06,30y,30.0,4.4949
2011-07-06,40y,40.0,4.5680000000000005
2011-07-06,50y,50.0,4.6281
