,term,term_d,rate
2012-03-12,0d,0.0,1.355
2012-03-12,1m,0.08,2.3096
2012-03-12,2m,0.17,2.8824
2012-03-12,3m,0.25,2.8648
2012-03-12,6m,0.5,2.8261
2012-03-12,9m,0.75,2.8375
2012-03-12,1y,1.0,2.8595
2012-03-12,2y,2.0,2.9422
2012-03-12,3y,3.0,2.9993
2012-03-12,4y,4.0,3.1305
2012-03-12,5y,5.0,3.1498
2012-03-12,6y,6.0,3.3596
2012-03-12,7y,7.0,3.4197
2012-03-12,8y,8.0,3.5241
2012-03-12,9y,9.0,3.5231
2012-03-12,10y,10.0,3.5242
2012-03-12,15y,15.0,3.7638
2012-03-12,20y,20.0,4.0072
2012-03-12,30y,30.0,4.1392
2012-03-12,40y,40.0,4.2381
2012-03-12,50y,50.0,4.3363
