,term,term_d,rate
2013-09-24,0d,0.0,2.7741
2013-09-24,1m,0.08,4.3017
2013-09-24,2m,0.17,3.85
2013-09-24,3m,0.25,3.7134
2013-09-24,6m,0.5,3.5593
2013-09-24,9m,0.75,3.5501
2013-09-24,1y,1.0,3.61
2013-09-24,2y,2.0,3.8369
2013-09-24,3y,3.0,3.8528
2013-09-24,4y,4.0,3.9428
2013-09-24,5y,5.0,3.9223
2013-09-24,6y,6.0,4.0243
2013-09-24,7y,7.0,4.0233
2013-09-24,8y,8.0,4.0347
2013-09-24,9y,9.0,4.0348
2013-09-24,10y,10.0,4.0201
2013-09-24,15y,15.0,4.2918
2013-09-24,20y,20.0,4.5056
2013-09-24,30y,30.0,4.7011
2013-09-24,40y,40.0,4.7129
2013-09-24,50y,50.0,4.7278
