,term,term_d,rate
2014-02-27,0d,0.0,0.5607
2014-02-27,1m,0.08,3.1719999999999997
2014-02-27,2m,0.17,3.0639
2014-02-27,3m,0.25,3.1067
2014-02-27,6m,0.5,3.156
2014-02-27,9m,0.75,3.1172
2014-02-27,1y,1.0,3.2464
2014-02-27,2y,2.0,3.5099
2014-02-27,3y,3.0,3.7057
2014-02-27,4y,4.0,4.0399
2014-02-27,5y,5.0,4.0616
2014-02-27,6y,6.0,4.3249
2014-02-27,7y,7.0,4.2396
2014-02-27,8y,8.0,4.3929
2014-02-27,9y,9.0,4.3682
2014-02-27,10y,10.0,4.3896
2014-02-27,15y,15.0,4.6196
2014-02-27,20y,20.0,4.8528
2014-02-27,30y,30.0,4.9647
2014-02-27,40y,40.0,5.0358
2014-02-27,50y,50.0,5.0907
