,term,term_d,rate
2012-09-10,0d,0.0,1.2438
2012-09-10,1m,0.08,2.0439
2012-09-10,2m,0.17,2.524
2012-09-10,3m,0.25,2.523
2012-09-10,6m,0.5,2.5472
2012-09-10,9m,0.75,2.6060000000000003
2012-09-10,1y,1.0,2.6475
2012-09-10,2y,2.0,2.8738
2012-09-10,3y,3.0,3.0498
2012-09-10,4y,4.0,3.1333
2012-09-10,5y,5.0,3.1826
2012-09-10,6y,6.0,3.3269
2012-09-10,7y,7.0,3.4006
2012-09-10,8y,8.0,3.415
2012-09-10,9y,9.0,3.4367
2012-09-10,10y,10.0,3.4611
2012-09-10,15y,15.0,3.705
2012-09-10,20y,20.0,3.958
2012-09-10,30y,30.0,4.1726
2012-09-10,40y,40.0,4.2187
2012-09-10,50y,50.0,4.2772
