,term,term_d,rate
2011-05-04,0d,0.0,1.8569
2011-05-04,1m,0.08,2.2398
2011-05-04,2m,0.17,2.5585
2011-05-04,3m,0.25,2.6135
2011-05-04,6m,0.5,2.72
2011-05-04,9m,0.75,2.7665
2011-05-04,1y,1.0,2.82
2011-05-04,2y,2.0,3.0959
2011-05-04,3y,3.0,3.2619
2011-05-04,4y,4.0,3.3705
2011-05-04,5y,5.0,3.4252
2011-05-04,6y,6.0,3.6469
2011-05-04,7y,7.0,3.6691
2011-05-04,8y,8.0,3.7902
2011-05-04,9y,9.0,3.8444
2011-05-04,10y,10.0,3.8772
2011-05-04,15y,15.0,4.0468
2011-05-04,20y,20.0,4.1508
2011-05-04,30y,30.0,4.2902
2011-05-04,40y,40.0,4.3687
2011-05-04,50y,50.0,4.4326
