,term,term_d,rate
2013-10-09,0d,0.0,2.3916
2013-10-09,1m,0.08,3.8558
2013-10-09,2m,0.17,3.7673
2013-10-09,3m,0.25,3.5477
2013-10-09,6m,0.5,3.4282
2013-10-09,9m,0.75,3.4524
2013-10-09,1y,1.0,3.5539
2013-10-09,2y,2.0,3.7442
2013-10-09,3y,3.0,3.7998
2013-10-09,4y,4.0,3.8447
2013-10-09,5y,5.0,3.8825
2013-10-09,6y,6.0,4.0161
2013-10-09,7y,7.0,4.0111
2013-10-09,8y,8.0,4.0271
2013-10-09,9y,9.0,4.0264
2013-10-09,10y,10.0,4.0316
2013-10-09,15y,15.0,4.2917
2013-10-09,20y,20.0,4.4955
2013-10-09,30y,30.0,4.7149
2013-10-09,40y,40.0,4.7479
2013-10-09,50y,50.0,4.7628
