,term,term_d,rate
2014-10-08,0d,0.0,2.1467
2014-10-08,1m,0.08,3.5316
2014-10-08,2m,0.17,3.5901
2014-10-08,3m,0.25,3.6860000000000004
2014-10-08,6m,0.5,3.7884
2014-10-08,9m,0.75,3.7598
2014-10-08,1y,1.0,3.7408
2014-10-08,2y,2.0,3.8202
2014-10-08,3y,3.0,3.8206
2014-10-08,4y,4.0,3.8631
2014-10-08,5y,5.0,3.9098
2014-10-08,6y,6.0,3.9192
2014-10-08,7y,7.0,3.9628
2014-10-08,8y,8.0,3.9717
2014-10-08,9y,9.0,3.9857
2014-10-08,10y,10.0,3.9930000000000003
2014-10-08,15y,15.0,4.2096
2014-10-08,20y,20.0,4.3995
2014-10-08,30y,30.0,4.6234
2014-10-08,40y,40.0,4.7015
2014-10-08,50y,50.0,4.7557
