,term,term_d,rate
2012-02-08,0d,0.0,1.5381
2012-02-08,1m,0.08,2.4543
2012-02-08,2m,0.17,3.0367
2012-02-08,3m,0.25,3.0619
2012-02-08,6m,0.5,2.7663
2012-02-08,9m,0.75,2.8733
2012-02-08,1y,1.0,2.9275
2012-02-08,2y,2.0,2.9402
2012-02-08,3y,3.0,2.9761
2012-02-08,4y,4.0,3.0872
2012-02-08,5y,5.0,3.1666
2012-02-08,6y,6.0,3.3647
2012-02-08,7y,7.0,3.4119
2012-02-08,8y,8.0,3.5019
2012-02-08,9y,9.0,3.5094
2012-02-08,10y,10.0,3.5098
2012-02-08,15y,15.0,3.7608
2012-02-08,20y,20.0,4.0082
2012-02-08,30y,30.0,4.1084
2012-02-08,40y,40.0,4.1927
2012-02-08,50y,50.0,4.2819
