,term,term_d,rate
2014-11-25,0d,0.0,2.1287
2014-11-25,1m,0.08,3.2654
2014-11-25,2m,0.17,3.1024
2014-11-25,3m,0.25,3.1197
2014-11-25,6m,0.5,3.1141
2014-11-25,9m,0.75,3.0363
2014-11-25,1y,1.0,3.0041
2014-11-25,2y,2.0,3.1519999999999997
2014-11-25,3y,3.0,3.2845
2014-11-25,4y,4.0,3.3454
2014-11-25,5y,5.0,3.3802
2014-11-25,6y,6.0,3.4484
2014-11-25,7y,7.0,3.4954
2014-11-25,8y,8.0,3.51
2014-11-25,9y,9.0,3.516
2014-11-25,10y,10.0,3.5216
2014-11-25,15y,15.0,3.7394
2014-11-25,20y,20.0,3.9293
2014-11-25,30y,30.0,4.0196
2014-11-25,40y,40.0,4.0831
2014-11-25,50y,50.0,4.1373
