,term,term_d,rate
2011-09-21,0d,0.0,2.8309
2011-09-21,1m,0.08,3.0732
2011-09-21,2m,0.17,3.3154
2011-09-21,3m,0.25,3.5368
2011-09-21,6m,0.5,3.8443
2011-09-21,9m,0.75,3.8442
2011-09-21,1y,1.0,3.8729
2011-09-21,2y,2.0,3.9614
2011-09-21,3y,3.0,3.9571
2011-09-21,4y,4.0,3.9594
2011-09-21,5y,5.0,3.9581
2011-09-21,6y,6.0,4.0017
2011-09-21,7y,7.0,4.029
2011-09-21,8y,8.0,4.0575
2011-09-21,9y,9.0,4.0845
2011-09-21,10y,10.0,4.0908
2011-09-21,15y,15.0,4.271
2011-09-21,20y,20.0,4.438
2011-09-21,30y,30.0,4.4951
2011-09-21,40y,40.0,4.5954
2011-09-21,50y,50.0,4.6872
