,term,term_d,rate
2013-10-24,0d,0.0,3.2977
2013-10-24,1m,0.08,4.1848
2013-10-24,2m,0.17,3.6377
2013-10-24,3m,0.25,3.6308
2013-10-24,6m,0.5,3.5017
2013-10-24,9m,0.75,3.6278
2013-10-24,1y,1.0,3.6445
2013-10-24,2y,2.0,3.8349
2013-10-24,3y,3.0,3.9078
2013-10-24,4y,4.0,3.9837
2013-10-24,5y,5.0,3.9909
2013-10-24,6y,6.0,4.1326
2013-10-24,7y,7.0,4.1502
2013-10-24,8y,8.0,4.1546
2013-10-24,9y,9.0,4.1721
2013-10-24,10y,10.0,4.194
2013-10-24,15y,15.0,4.4247
2013-10-24,20y,20.0,4.6285
2013-10-24,30y,30.0,4.7695
2013-10-24,40y,40.0,4.8107
2013-10-24,50y,50.0,4.8406
