,term,term_d,rate
2011-11-11,0d,0.0,2.1664
2011-11-11,1m,0.08,2.4009
2011-11-11,2m,0.17,2.5421
2011-11-11,3m,0.25,2.5425
2011-11-11,6m,0.5,2.5432
2011-11-11,9m,0.75,2.5445
2011-11-11,1y,1.0,2.5683
2011-11-11,2y,2.0,2.9133
2011-11-11,3y,3.0,3.1142
2011-11-11,4y,4.0,3.253
2011-11-11,5y,5.0,3.3027
2011-11-11,6y,6.0,3.4663
2011-11-11,7y,7.0,3.5023
2011-11-11,8y,8.0,3.5589999999999997
2011-11-11,9y,9.0,3.5885
2011-11-11,10y,10.0,3.5916
2011-11-11,15y,15.0,3.8657
2011-11-11,20y,20.0,4.0092
2011-11-11,30y,30.0,4.1418
2011-11-11,40y,40.0,4.2346
2011-11-11,50y,50.0,4.3183
