,term,term_d,rate
2013-11-05,0d,0.0,2.8744
2013-11-05,1m,0.08,3.5824
2013-11-05,2m,0.17,3.7132
2013-11-05,3m,0.25,3.7351
2013-11-05,6m,0.5,3.7868
2013-11-05,9m,0.75,3.9486
2013-11-05,1y,1.0,3.9522
2013-11-05,2y,2.0,4.0018
2013-11-05,3y,3.0,4.0438
2013-11-05,4y,4.0,4.071000000000001
2013-11-05,5y,5.0,4.0793
2013-11-05,6y,6.0,4.1712
2013-11-05,7y,7.0,4.17
2013-11-05,8y,8.0,4.1746
2013-11-05,9y,9.0,4.21
2013-11-05,10y,10.0,4.2106
2013-11-05,15y,15.0,4.4193
2013-11-05,20y,20.0,4.6075
2013-11-05,30y,30.0,4.7657
2013-11-05,40y,40.0,4.8169
2013-11-05,50y,50.0,4.8818
