,term,term_d,rate
2013-08-26,0d,0.0,2.2966
2013-08-26,1m,0.08,3.7242
2013-08-26,2m,0.17,3.6711
2013-08-26,3m,0.25,3.5966
2013-08-26,6m,0.5,3.5841
2013-08-26,9m,0.75,3.6099
2013-08-26,1y,1.0,3.6212
2013-08-26,2y,2.0,3.7431
2013-08-26,3y,3.0,3.8017
2013-08-26,4y,4.0,3.8445
2013-08-26,5y,5.0,3.8474
2013-08-26,6y,6.0,3.929
2013-08-26,7y,7.0,3.9357
2013-08-26,8y,8.0,3.9578
2013-08-26,9y,9.0,3.9598
2013-08-26,10y,10.0,3.9555
2013-08-26,15y,15.0,4.0859
2013-08-26,20y,20.0,4.3077
2013-08-26,30y,30.0,4.3421
2013-08-26,40y,40.0,4.3659
2013-08-26,50y,50.0,4.388
