,term,term_d,rate
2012-11-26,0d,0.0,1.8639
2012-11-26,1m,0.08,2.4646
2012-11-26,2m,0.17,2.8269
2012-11-26,3m,0.25,2.8255
2012-11-26,6m,0.5,2.8212
2012-11-26,9m,0.75,2.8291
2012-11-26,1y,1.0,2.8399
2012-11-26,2y,2.0,3.0076
2012-11-26,3y,3.0,3.0156
2012-11-26,4y,4.0,3.1284
2012-11-26,5y,5.0,3.1852
2012-11-26,6y,6.0,3.3234
2012-11-26,7y,7.0,3.4549
2012-11-26,8y,8.0,3.4676
2012-11-26,9y,9.0,3.5028
2012-11-26,10y,10.0,3.5511
2012-11-26,15y,15.0,3.8415
2012-11-26,20y,20.0,4.0881
2012-11-26,30y,30.0,4.1973
2012-11-26,40y,40.0,4.2803
2012-11-26,50y,50.0,4.3409
