,term,term_d,rate
2011-06-03,0d,0.0,1.9311
2011-06-03,1m,0.08,2.52
2011-06-03,2m,0.17,2.8911
2011-06-03,3m,0.25,2.906
2011-06-03,6m,0.5,2.9506
2011-06-03,9m,0.75,2.9979
2011-06-03,1y,1.0,3.0419
2011-06-03,2y,2.0,3.1806
2011-06-03,3y,3.0,3.3312
2011-06-03,4y,4.0,3.3715
2011-06-03,5y,5.0,3.4241
2011-06-03,6y,6.0,3.6183
2011-06-03,7y,7.0,3.6491
2011-06-03,8y,8.0,3.7769999999999997
2011-06-03,9y,9.0,3.8318
2011-06-03,10y,10.0,3.8337
2011-06-03,15y,15.0,4.0376
2011-06-03,20y,20.0,4.1648
2011-06-03,30y,30.0,4.3207
2011-06-03,40y,40.0,4.4133
2011-06-03,50y,50.0,4.4879
