,term,term_d,rate
2014-11-28,0d,0.0,2.1777
2014-11-28,1m,0.08,3.2245
2014-11-28,2m,0.17,3.1059
2014-11-28,3m,0.25,3.1082
2014-11-28,6m,0.5,3.0511
2014-11-28,9m,0.75,3.0438
2014-11-28,1y,1.0,3.0347
2014-11-28,2y,2.0,3.1644
2014-11-28,3y,3.0,3.2913
2014-11-28,4y,4.0,3.3583
2014-11-28,5y,5.0,3.4036
2014-11-28,6y,6.0,3.4358
2014-11-28,7y,7.0,3.4521
2014-11-28,8y,8.0,3.4772
2014-11-28,9y,9.0,3.5009
2014-11-28,10y,10.0,3.5249
2014-11-28,15y,15.0,3.7426
2014-11-28,20y,20.0,3.9325
2014-11-28,30y,30.0,4.0228
2014-11-28,40y,40.0,4.0863
2014-11-28,50y,50.0,4.1405
