,term,term_d,rate
2013-04-18,0d,0.0,1.6926
2013-04-18,1m,0.08,2.2191
2013-04-18,2m,0.17,2.5566
2013-04-18,3m,0.25,2.5746
2013-04-18,6m,0.5,2.5943
2013-04-18,9m,0.75,2.6306
2013-04-18,1y,1.0,2.7585
2013-04-18,2y,2.0,2.9791
2013-04-18,3y,3.0,3.0087
2013-04-18,4y,4.0,3.1886
2013-04-18,5y,5.0,3.2081
2013-04-18,6y,6.0,3.3748
2013-04-18,7y,7.0,3.3819
2013-04-18,8y,8.0,3.4158
2013-04-18,9y,9.0,3.4411
2013-04-18,10y,10.0,3.4431
2013-04-18,15y,15.0,3.7823
2013-04-18,20y,20.0,4.0428
2013-04-18,30y,30.0,4.172
2013-04-18,40y,40.0,4.2531
2013-04-18,50y,50.0,4.3302
