,term,term_d,rate
2014-11-14,0d,0.0,2.0557
2014-11-14,1m,0.08,3.1210000000000004
2014-11-14,2m,0.17,3.1495
2014-11-14,3m,0.25,3.1786
2014-11-14,6m,0.5,3.1997
2014-11-14,9m,0.75,3.1673
2014-11-14,1y,1.0,3.1544
2014-11-14,2y,2.0,3.2262
2014-11-14,3y,3.0,3.2945
2014-11-14,4y,4.0,3.3764
2014-11-14,5y,5.0,3.4638
2014-11-14,6y,6.0,3.5401
2014-11-14,7y,7.0,3.5989
2014-11-14,8y,8.0,3.6244
2014-11-14,9y,9.0,3.6333
2014-11-14,10y,10.0,3.6466
2014-11-14,15y,15.0,3.865
2014-11-14,20y,20.0,4.0549
2014-11-14,30y,30.0,4.1452
2014-11-14,40y,40.0,4.2142
2014-11-14,50y,50.0,4.2684
