,term,term_d,rate
2014-04-02,0d,0.0,1.9967
2014-04-02,1m,0.08,3.0937
2014-04-02,2m,0.17,3.0429
2014-04-02,3m,0.25,2.9325
2014-04-02,6m,0.5,2.9183
2014-04-02,9m,0.75,2.9184
2014-04-02,1y,1.0,3.0892
2014-04-02,2y,2.0,3.4329
2014-04-02,3y,3.0,3.8641
2014-04-02,4y,4.0,4.2076
2014-04-02,5y,5.0,4.1648
2014-04-02,6y,6.0,4.4995
2014-04-02,7y,7.0,4.3639
2014-04-02,8y,8.0,4.4305
2014-04-02,9y,9.0,4.487
2014-04-02,10y,10.0,4.4904
2014-04-02,15y,15.0,4.7265
2014-04-02,20y,20.0,4.952
2014-04-02,30y,30.0,5.0518
2014-04-02,40y,40.0,5.1349
2014-04-02,50y,50.0,5.1891
