,term,term_d,rate
2013-12-10,0d,0.0,2.7797
2013-12-10,1m,0.08,4.5574
2013-12-10,2m,0.17,4.482
2013-12-10,3m,0.25,4.6057
2013-12-10,6m,0.5,4.2052
2013-12-10,9m,0.75,4.17
2013-12-10,1y,1.0,4.0284
2013-12-10,2y,2.0,4.3799
2013-12-10,3y,3.0,4.4096
2013-12-10,4y,4.0,4.5226
2013-12-10,5y,5.0,4.5124
2013-12-10,6y,6.0,4.644
2013-12-10,7y,7.0,4.6105
2013-12-10,8y,8.0,4.6244
2013-12-10,9y,9.0,4.6241
2013-12-10,10y,10.0,4.6012
2013-12-10,15y,15.0,4.8381
2013-12-10,20y,20.0,5.0613
2013-12-10,30y,30.0,5.1382
2013-12-10,40y,40.0,5.2468
2013-12-10,50y,50.0,5.3017
