,term,term_d,rate
2013-05-27,0d,0.0,2.8064
2013-05-27,1m,0.08,3.1328
2013-05-27,2m,0.17,2.7523
2013-05-27,3m,0.25,2.7642
2013-05-27,6m,0.5,2.775
2013-05-27,9m,0.75,2.8528
2013-05-27,1y,1.0,2.8655
2013-05-27,2y,2.0,3.0179
2013-05-27,3y,3.0,3.0708
2013-05-27,4y,4.0,3.1079
2013-05-27,5y,5.0,3.1169
2013-05-27,6y,6.0,3.3286
2013-05-27,7y,7.0,3.3341
2013-05-27,8y,8.0,3.3729
2013-05-27,9y,9.0,3.4106
2013-05-27,10y,10.0,3.4166
2013-05-27,15y,15.0,3.6988
2013-05-27,20y,20.0,3.9634
2013-05-27,30y,30.0,4.1173
2013-05-27,40y,40.0,4.1959
2013-05-27,50y,50.0,4.2564
