,term,term_d,rate
2013-04-11,0d,0.0,1.5516
2013-04-11,1m,0.08,2.2186
2013-04-11,2m,0.17,2.6210000000000004
2013-04-11,3m,0.25,2.5654
2013-04-11,6m,0.5,2.5272
2013-04-11,9m,0.75,2.5855
2013-04-11,1y,1.0,2.6575
2013-04-11,2y,2.0,2.9782
2013-04-11,3y,3.0,3.0210000000000004
2013-04-11,4y,4.0,3.2
2013-04-11,5y,5.0,3.217
2013-04-11,6y,6.0,3.3979
2013-04-11,7y,7.0,3.403
2013-04-11,8y,8.0,3.4676
2013-04-11,9y,9.0,3.4698
2013-04-11,10y,10.0,3.4705
2013-04-11,15y,15.0,3.7946
2013-04-11,20y,20.0,4.0451
2013-04-11,30y,30.0,4.1732
2013-04-11,40y,40.0,4.2543
2013-04-11,50y,50.0,4.3308
