,term,term_d,rate
2011-04-14,0d,0.0,1.2064
2011-04-14,1m,0.08,1.9371
2011-04-14,2m,0.17,2.4653
2011-04-14,3m,0.25,2.5419
2011-04-14,6m,0.5,2.6857
2011-04-14,9m,0.75,2.7749
2011-04-14,1y,1.0,2.8105
2011-04-14,2y,2.0,3.0829
2011-04-14,3y,3.0,3.1946
2011-04-14,4y,4.0,3.3739999999999997
2011-04-14,5y,5.0,3.4321
2011-04-14,6y,6.0,3.638
2011-04-14,7y,7.0,3.6629
2011-04-14,8y,8.0,3.7769
2011-04-14,9y,9.0,3.8339999999999996
2011-04-14,10y,10.0,3.8707
2011-04-14,15y,15.0,4.0545
2011-04-14,20y,20.0,4.1676
2011-04-14,30y,30.0,4.3011
2011-04-14,40y,40.0,4.373
2011-04-14,50y,50.0,4.4385
