,term,term_d,rate
2012-01-11,0d,0.0,2.0856
2012-01-11,1m,0.08,2.494
2012-01-11,2m,0.17,2.7395
2012-01-11,3m,0.25,2.74
2012-01-11,6m,0.5,2.7453
2012-01-11,9m,0.75,2.7545
2012-01-11,1y,1.0,2.7884
2012-01-11,2y,2.0,2.8527
2012-01-11,3y,3.0,2.8775
2012-01-11,4y,4.0,2.9817
2012-01-11,5y,5.0,3.0297
2012-01-11,6y,6.0,3.2742
2012-01-11,7y,7.0,3.3245
2012-01-11,8y,8.0,3.4163
2012-01-11,9y,9.0,3.4198
2012-01-11,10y,10.0,3.4208
2012-01-11,15y,15.0,3.7072
2012-01-11,20y,20.0,3.9502
2012-01-11,30y,30.0,4.0448
2012-01-11,40y,40.0,4.1448
2012-01-11,50y,50.0,4.2341
