,term,term_d,rate
2011-11-18,0d,0.0,2.5556
2011-11-18,1m,0.08,2.5595
2011-11-18,2m,0.17,2.5628
2011-11-18,3m,0.25,2.5637
2011-11-18,6m,0.5,2.5668
2011-11-18,9m,0.75,2.5769
2011-11-18,1y,1.0,2.6013
2011-11-18,2y,2.0,3.0369
2011-11-18,3y,3.0,3.1375
2011-11-18,4y,4.0,3.3115
2011-11-18,5y,5.0,3.3673
2011-11-18,6y,6.0,3.5287
2011-11-18,7y,7.0,3.5546
2011-11-18,8y,8.0,3.6202
2011-11-18,9y,9.0,3.6441
2011-11-18,10y,10.0,3.6412
2011-11-18,15y,15.0,3.8766
2011-11-18,20y,20.0,4.0202
2011-11-18,30y,30.0,4.1531
2011-11-18,40y,40.0,4.2455
2011-11-18,50y,50.0,4.3292
