,term,term_d,rate
2012-08-17,0d,0.0,2.1196
2012-08-17,1m,0.08,2.2592
2012-08-17,2m,0.17,2.3988
2012-08-17,3m,0.25,2.4762
2012-08-17,6m,0.5,2.5478
2012-08-17,9m,0.75,2.5078
2012-08-17,1y,1.0,2.4745
2012-08-17,2y,2.0,2.7032
2012-08-17,3y,3.0,2.7841
2012-08-17,4y,4.0,2.8297
2012-08-17,5y,5.0,3.0705
2012-08-17,6y,6.0,3.1652
2012-08-17,7y,7.0,3.2228
2012-08-17,8y,8.0,3.2968
2012-08-17,9y,9.0,3.3235
2012-08-17,10y,10.0,3.3342
2012-08-17,15y,15.0,3.6434
2012-08-17,20y,20.0,3.9137
2012-08-17,30y,30.0,4.1441
2012-08-17,40y,40.0,4.1806
2012-08-17,50y,50.0,4.2441
