,term,term_d,rate
2012-03-16,0d,0.0,1.6775
2012-03-16,1m,0.08,2.4106
2012-03-16,2m,0.17,2.8572
2012-03-16,3m,0.25,2.8636
2012-03-16,6m,0.5,2.8211
2012-03-16,9m,0.75,2.8439
2012-03-16,1y,1.0,2.8689999999999998
2012-03-16,2y,2.0,2.9703
2012-03-16,3y,3.0,2.9876
2012-03-16,4y,4.0,3.1394
2012-03-16,5y,5.0,3.1881
2012-03-16,6y,6.0,3.3713
2012-03-16,7y,7.0,3.4456
2012-03-16,8y,8.0,3.5381
2012-03-16,9y,9.0,3.5457
2012-03-16,10y,10.0,3.5483
2012-03-16,15y,15.0,3.7760000000000002
2012-03-16,20y,20.0,4.0182
2012-03-16,30y,30.0,4.1331
2012-03-16,40y,40.0,4.2331
2012-03-16,50y,50.0,4.3313
