,term,term_d,rate
2011-04-07,0d,0.0,1.2443
2011-04-07,1m,0.08,1.9376
2011-04-07,2m,0.17,2.5076
2011-04-07,3m,0.25,2.6588
2011-04-07,6m,0.5,2.7517
2011-04-07,9m,0.75,2.8008
2011-04-07,1y,1.0,2.8709
2011-04-07,2y,2.0,3.1563
2011-04-07,3y,3.0,3.2469
2011-04-07,4y,4.0,3.4446
2011-04-07,5y,5.0,3.5297
2011-04-07,6y,6.0,3.6876
2011-04-07,7y,7.0,3.7316
2011-04-07,8y,8.0,3.8491
2011-04-07,9y,9.0,3.8960000000000004
2011-04-07,10y,10.0,3.9167
2011-04-07,15y,15.0,4.0498
2011-04-07,20y,20.0,4.1628
2011-04-07,30y,30.0,4.2891
2011-04-07,40y,40.0,4.3689
2011-04-07,50y,50.0,4.4345
