,term,term_d,rate
2014-12-31,0d,0.0,2.7937
2014-12-31,1m,0.08,3.5818
2014-12-31,2m,0.17,3.5117
2014-12-31,3m,0.25,3.3322
2014-12-31,6m,0.5,3.207
2014-12-31,9m,0.75,3.2325
2014-12-31,1y,1.0,3.2586
2014-12-31,2y,2.0,3.3082
2014-12-31,3y,3.0,3.3631
2014-12-31,4y,4.0,3.4356
2014-12-31,5y,5.0,3.5126
2014-12-31,6y,6.0,3.5721
2014-12-31,7y,7.0,3.6055
2014-12-31,8y,8.0,3.6151
2014-12-31,9y,9.0,3.6187
2014-12-31,10y,10.0,3.6219
2014-12-31,15y,15.0,3.8402
2014-12-31,20y,20.0,4.0301
2014-12-31,30y,30.0,4.1204
2014-12-31,40y,40.0,4.1795
2014-12-31,50y,50.0,4.2463
