,term,term_d,rate
2013-08-21,0d,0.0,2.7766
2013-08-21,1m,0.08,3.8052
2013-08-21,2m,0.17,3.7024
2013-08-21,3m,0.25,3.5966
2013-08-21,6m,0.5,3.6559
2013-08-21,9m,0.75,3.6272
2013-08-21,1y,1.0,3.6341
2013-08-21,2y,2.0,3.8152
2013-08-21,3y,3.0,3.8798
2013-08-21,4y,4.0,3.9324
2013-08-21,5y,5.0,3.9416
2013-08-21,6y,6.0,3.9815
2013-08-21,7y,7.0,3.9757
2013-08-21,8y,8.0,4.0178
2013-08-21,9y,9.0,4.0396
2013-08-21,10y,10.0,4.0382
2013-08-21,15y,15.0,4.1224
2013-08-21,20y,20.0,4.32
2013-08-21,30y,30.0,4.3484
2013-08-21,40y,40.0,4.3678
2013-08-21,50y,50.0,4.3889
