,term,term_d,rate
2013-02-04,0d,0.0,2.0377
2013-02-04,1m,0.08,2.404
2013-02-04,2m,0.17,2.6643
2013-02-04,3m,0.25,2.7134
2013-02-04,6m,0.5,2.7376
2013-02-04,9m,0.75,2.6669
2013-02-04,1y,1.0,2.7824
2013-02-04,2y,2.0,3.0546
2013-02-04,3y,3.0,3.1159
2013-02-04,4y,4.0,3.2242
2013-02-04,5y,5.0,3.2687
2013-02-04,6y,6.0,3.4275
2013-02-04,7y,7.0,3.4812
2013-02-04,8y,8.0,3.5114
2013-02-04,9y,9.0,3.5537
2013-02-04,10y,10.0,3.6016
2013-02-04,15y,15.0,3.8676
2013-02-04,20y,20.0,4.1087
2013-02-04,30y,30.0,4.2067
2013-02-04,40y,40.0,4.2936
2013-02-04,50y,50.0,4.3554
