,term,term_d,rate
2015-06-03,0d,0.0,0.8184
2015-06-03,1m,0.08,1.9246
2015-06-03,2m,0.17,1.9491
2015-06-03,3m,0.25,1.9531
2015-06-03,6m,0.5,1.9525
2015-06-03,9m,0.75,1.9616
2015-06-03,1y,1.0,1.9356
2015-06-03,2y,2.0,2.4302
2015-06-03,3y,3.0,2.8868
2015-06-03,4y,4.0,3.1049
2015-06-03,5y,5.0,3.2647
2015-06-03,6y,6.0,3.4577
2015-06-03,7y,7.0,3.562
2015-06-03,8y,8.0,3.5934
2015-06-03,9y,9.0,3.6051
2015-06-03,10y,10.0,3.6111
2015-06-03,15y,15.0,3.7902
2015-06-03,20y,20.0,3.9572
2015-06-03,30y,30.0,4.0221
2015-06-03,40y,40.0,4.0944
2015-06-03,50y,50.0,4.1392
