,term,term_d,rate
2014-03-24,0d,0.0,1.6067
2014-03-24,1m,0.08,3.3352
2014-03-24,2m,0.17,3.1260000000000003
2014-03-24,3m,0.25,3.0568
2014-03-24,6m,0.5,2.9596
2014-03-24,9m,0.75,2.8393
2014-03-24,1y,1.0,3.1233
2014-03-24,2y,2.0,3.554
2014-03-24,3y,3.0,3.8192
2014-03-24,4y,4.0,4.1921
2014-03-24,5y,5.0,4.149
2014-03-24,6y,6.0,4.4643
2014-03-24,7y,7.0,4.3279
2014-03-24,8y,8.0,4.4331
2014-03-24,9y,9.0,4.4644
2014-03-24,10y,10.0,4.5148
2014-03-24,15y,15.0,4.7452
2014-03-24,20y,20.0,4.9712
2014-03-24,30y,30.0,5.0693
2014-03-24,40y,40.0,5.1524
2014-03-24,50y,50.0,5.2066
