,term,term_d,rate
2014-09-05,0d,0.0,2.3337
2014-09-05,1m,0.08,3.2311
2014-09-05,2m,0.17,3.477
2014-09-05,3m,0.25,3.5122
2014-09-05,6m,0.5,3.7319
2014-09-05,9m,0.75,3.7671
2014-09-05,1y,1.0,3.7808
2014-09-05,2y,2.0,3.9104
2014-09-05,3y,3.0,3.9644
2014-09-05,4y,4.0,3.9696
2014-09-05,5y,5.0,3.9829
2014-09-05,6y,6.0,4.0708
2014-09-05,7y,7.0,4.2013
2014-09-05,8y,8.0,4.2311
2014-09-05,9y,9.0,4.2558
2014-09-05,10y,10.0,4.2928
2014-09-05,15y,15.0,4.4759
2014-09-05,20y,20.0,4.6644
2014-09-05,30y,30.0,4.8056
2014-09-05,40y,40.0,4.8867
2014-09-05,50y,50.0,4.9309
