,term,term_d,rate
2012-03-05,0d,0.0,1.4957
2012-03-05,1m,0.08,2.4282
2012-03-05,2m,0.17,2.9907
2012-03-05,3m,0.25,2.9769
2012-03-05,6m,0.5,2.9082
2012-03-05,9m,0.75,2.9243
2012-03-05,1y,1.0,2.9307
2012-03-05,2y,2.0,3.009
2012-03-05,3y,3.0,3.0626
2012-03-05,4y,4.0,3.1596
2012-03-05,5y,5.0,3.2286
2012-03-05,6y,6.0,3.4087
2012-03-05,7y,7.0,3.4926
2012-03-05,8y,8.0,3.5576
2012-03-05,9y,9.0,3.56
2012-03-05,10y,10.0,3.5614
2012-03-05,15y,15.0,3.7826
2012-03-05,20y,20.0,4.0259
2012-03-05,30y,30.0,4.1402
2012-03-05,40y,40.0,4.2544
2012-03-05,50y,50.0,4.3526
