,term,term_d,rate
2014-11-10,0d,0.0,2.1087
2014-11-10,1m,0.08,3.1818
2014-11-10,2m,0.17,3.2552
2014-11-10,3m,0.25,3.2443
2014-11-10,6m,0.5,3.2364
2014-11-10,9m,0.75,3.1985
2014-11-10,1y,1.0,3.18
2014-11-10,2y,2.0,3.2111
2014-11-10,3y,3.0,3.2428
2014-11-10,4y,4.0,3.2934
2014-11-10,5y,5.0,3.3518
2014-11-10,6y,6.0,3.3987
2014-11-10,7y,7.0,3.4421
2014-11-10,8y,8.0,3.4745
2014-11-10,9y,9.0,3.4933
2014-11-10,10y,10.0,3.5132
2014-11-10,15y,15.0,3.7319999999999998
2014-11-10,20y,20.0,3.9219
2014-11-10,30y,30.0,4.0122
2014-11-10,40y,40.0,4.0931
2014-11-10,50y,50.0,4.1473
