,term,term_d,rate
2011-09-13,0d,0.0,2.0488
2011-09-13,1m,0.08,2.7661
2011-09-13,2m,0.17,3.3612
2011-09-13,3m,0.25,3.583
2011-09-13,6m,0.5,3.7386
2011-09-13,9m,0.75,3.8019
2011-09-13,1y,1.0,3.8642
2011-09-13,2y,2.0,3.9141
2011-09-13,3y,3.0,3.9376
2011-09-13,4y,4.0,3.8911
2011-09-13,5y,5.0,3.8858
2011-09-13,6y,6.0,3.9623
2011-09-13,7y,7.0,3.9763
2011-09-13,8y,8.0,4.0108
2011-09-13,9y,9.0,4.0285
2011-09-13,10y,10.0,4.0208
2011-09-13,15y,15.0,4.2338
2011-09-13,20y,20.0,4.4008
2011-09-13,30y,30.0,4.4671
2011-09-13,40y,40.0,4.5675
2011-09-13,50y,50.0,4.6592
