,term,term_d,rate
2011-04-22,0d,0.0,1.8906
2011-04-22,1m,0.08,2.2881
2011-04-22,2m,0.17,2.5701
2011-04-22,3m,0.25,2.6013
2011-04-22,6m,0.5,2.6969
2011-04-22,9m,0.75,2.7437
2011-04-22,1y,1.0,2.8389
2011-04-22,2y,2.0,3.1033
2011-04-22,3y,3.0,3.2274
2011-04-22,4y,4.0,3.3629
2011-04-22,5y,5.0,3.464
2011-04-22,6y,6.0,3.6596
2011-04-22,7y,7.0,3.6845
2011-04-22,8y,8.0,3.803
2011-04-22,9y,9.0,3.8603
2011-04-22,10y,10.0,3.8966
2011-04-22,15y,15.0,4.0638
2011-04-22,20y,20.0,4.172
2011-04-22,30y,30.0,4.3039
2011-04-22,40y,40.0,4.3763
2011-04-22,50y,50.0,4.4418
