,term,term_d,rate
2012-09-28,0d,0.0,1.6704
2012-09-28,1m,0.08,2.3023
2012-09-28,2m,0.17,2.696
2012-09-28,3m,0.25,2.716
2012-09-28,6m,0.5,2.7289
2012-09-28,9m,0.75,2.7368
2012-09-28,1y,1.0,2.7921
2012-09-28,2y,2.0,2.9291
2012-09-28,3y,3.0,3.0573
2012-09-28,4y,4.0,3.1363
2012-09-28,5y,5.0,3.1719
2012-09-28,6y,6.0,3.2897
2012-09-28,7y,7.0,3.3806
2012-09-28,8y,8.0,3.4084
2012-09-28,9y,9.0,3.4339
2012-09-28,10y,10.0,3.4575
2012-09-28,15y,15.0,3.779
2012-09-28,20y,20.0,4.0449
2012-09-28,30y,30.0,4.1887
2012-09-28,40y,40.0,4.2458
2012-09-28,50y,50.0,4.3068
