,term,term_d,rate
2011-07-08,0d,0.0,2.6211
2011-07-08,1m,0.08,2.9694
2011-07-08,2m,0.17,3.1875
2011-07-08,3m,0.25,3.1996
2011-07-08,6m,0.5,3.2561
2011-07-08,9m,0.75,3.3156
2011-07-08,1y,1.0,3.41
2011-07-08,2y,2.0,3.4162
2011-07-08,3y,3.0,3.4375
2011-07-08,4y,4.0,3.4913
2011-07-08,5y,5.0,3.5501
2011-07-08,6y,6.0,3.66
2011-07-08,7y,7.0,3.7376
2011-07-08,8y,8.0,3.821
2011-07-08,9y,9.0,3.866
2011-07-08,10y,10.0,3.8881
2011-07-08,15y,15.0,4.106
2011-07-08,20y,20.0,4.3011
2011-07-08,30y,30.0,4.488
2011-07-08,40y,40.0,4.561
2011-07-08,50y,50.0,4.6211
