,term,term_d,rate
2013-08-13,0d,0.0,2.485
2013-08-13,1m,0.08,3.3775
2013-08-13,2m,0.17,3.3939999999999997
2013-08-13,3m,0.25,3.4283
2013-08-13,6m,0.5,3.4093
2013-08-13,9m,0.75,3.5124
2013-08-13,1y,1.0,3.4837
2013-08-13,2y,2.0,3.6429
2013-08-13,3y,3.0,3.6824
2013-08-13,4y,4.0,3.8393
2013-08-13,5y,5.0,3.8407
2013-08-13,6y,6.0,3.8572
2013-08-13,7y,7.0,3.8710000000000004
2013-08-13,8y,8.0,3.8758
2013-08-13,9y,9.0,3.9218
2013-08-13,10y,10.0,3.9252
2013-08-13,15y,15.0,4.0287
2013-08-13,20y,20.0,4.2264
2013-08-13,30y,30.0,4.252
2013-08-13,40y,40.0,4.2932
2013-08-13,50y,50.0,4.3188
