,term,term_d,rate
2011-05-19,0d,0.0,2.6769
2011-05-19,1m,0.08,2.6935
2011-05-19,2m,0.17,2.7101
2011-05-19,3m,0.25,2.7521
2011-05-19,6m,0.5,2.8846
2011-05-19,9m,0.75,2.9076
2011-05-19,1y,1.0,2.9788
2011-05-19,2y,2.0,3.1662
2011-05-19,3y,3.0,3.2916
2011-05-19,4y,4.0,3.37
2011-05-19,5y,5.0,3.4502
2011-05-19,6y,6.0,3.616
2011-05-19,7y,7.0,3.6510000000000002
2011-05-19,8y,8.0,3.7798
2011-05-19,9y,9.0,3.8184
2011-05-19,10y,10.0,3.8309
2011-05-19,15y,15.0,4.0317
2011-05-19,20y,20.0,4.1526
2011-05-19,30y,30.0,4.2826
2011-05-19,40y,40.0,4.353
2011-05-19,50y,50.0,4.4169
