,term,term_d,rate
2013-11-14,0d,0.0,3.3477
2013-11-14,1m,0.08,4.0612
2013-11-14,2m,0.17,4.1736
2013-11-14,3m,0.25,4.2142
2013-11-14,6m,0.5,4.0902
2013-11-14,9m,0.75,4.1324
2013-11-14,1y,1.0,4.0956
2013-11-14,2y,2.0,4.3341
2013-11-14,3y,3.0,4.3886
2013-11-14,4y,4.0,4.4084
2013-11-14,5y,5.0,4.4
2013-11-14,6y,6.0,4.5019
2013-11-14,7y,7.0,4.4789
2013-11-14,8y,8.0,4.4744
2013-11-14,9y,9.0,4.4987
2013-11-14,10y,10.0,4.5006
2013-11-14,15y,15.0,4.6795
2013-11-14,20y,20.0,4.8477
2013-11-14,30y,30.0,4.9157
2013-11-14,40y,40.0,4.9919
2013-11-14,50y,50.0,5.0568
