,term,term_d,rate
2011-05-13,0d,0.0,1.5494
2011-05-13,1m,0.08,2.1707
2011-05-13,2m,0.17,2.6276
2011-05-13,3m,0.25,2.714
2011-05-13,6m,0.5,2.8867
2011-05-13,9m,0.75,2.9339
2011-05-13,1y,1.0,2.9747
2011-05-13,2y,2.0,3.1468
2011-05-13,3y,3.0,3.2929
2011-05-13,4y,4.0,3.372
2011-05-13,5y,5.0,3.4511
2011-05-13,6y,6.0,3.6148
2011-05-13,7y,7.0,3.6452
2011-05-13,8y,8.0,3.7541
2011-05-13,9y,9.0,3.8065
2011-05-13,10y,10.0,3.8363
2011-05-13,15y,15.0,4.0268
2011-05-13,20y,20.0,4.1322
2011-05-13,30y,30.0,4.2695
2011-05-13,40y,40.0,4.3486
2011-05-13,50y,50.0,4.4125
