,term,term_d,rate
2014-11-07,0d,0.0,2.1387
2014-11-07,1m,0.08,3.1598
2014-11-07,2m,0.17,3.2647
2014-11-07,3m,0.25,3.267
2014-11-07,6m,0.5,3.2647
2014-11-07,9m,0.75,3.199
2014-11-07,1y,1.0,3.1972
2014-11-07,2y,2.0,3.2378
2014-11-07,3y,3.0,3.2791
2014-11-07,4y,4.0,3.3368
2014-11-07,5y,5.0,3.4017
2014-11-07,6y,6.0,3.4538
2014-11-07,7y,7.0,3.5
2014-11-07,8y,8.0,3.5296
2014-11-07,9y,9.0,3.545
2014-11-07,10y,10.0,3.5631
2014-11-07,15y,15.0,3.7819
2014-11-07,20y,20.0,3.9718
2014-11-07,30y,30.0,4.0621
2014-11-07,40y,40.0,4.143
2014-11-07,50y,50.0,4.1972
