,term,term_d,rate
2012-01-05,0d,0.0,2.8456
2012-01-05,1m,0.08,2.786
2012-01-05,2m,0.17,2.75
2012-01-05,3m,0.25,2.7581
2012-01-05,6m,0.5,2.6899
2012-01-05,9m,0.75,2.6529
2012-01-05,1y,1.0,2.7404
2012-01-05,2y,2.0,2.8322
2012-01-05,3y,3.0,2.8913
2012-01-05,4y,4.0,2.9919
2012-01-05,5y,5.0,3.0749
2012-01-05,6y,6.0,3.3019
2012-01-05,7y,7.0,3.3526
2012-01-05,8y,8.0,3.4339999999999997
2012-01-05,9y,9.0,3.4318
2012-01-05,10y,10.0,3.4304
2012-01-05,15y,15.0,3.7046
2012-01-05,20y,20.0,3.9394
2012-01-05,30y,30.0,4.0692
2012-01-05,40y,40.0,4.1569
2012-01-05,50y,50.0,4.2512
