,term,term_d,rate
2014-03-20,0d,0.0,2.1177
2014-03-20,1m,0.08,3.1827
2014-03-20,2m,0.17,3.0804
2014-03-20,3m,0.25,3.0729
2014-03-20,6m,0.5,2.9781
2014-03-20,9m,0.75,2.7893
2014-03-20,1y,1.0,3.1133
2014-03-20,2y,2.0,3.5669
2014-03-20,3y,3.0,3.8360000000000003
2014-03-20,4y,4.0,4.2058
2014-03-20,5y,5.0,4.1628
2014-03-20,6y,6.0,4.4538
2014-03-20,7y,7.0,4.3254
2014-03-20,8y,8.0,4.4382
2014-03-20,9y,9.0,4.4697
2014-03-20,10y,10.0,4.5195
2014-03-20,15y,15.0,4.7499
2014-03-20,20y,20.0,4.976
2014-03-20,30y,30.0,5.0845
2014-03-20,40y,40.0,5.1572
2014-03-20,50y,50.0,5.2114
