,term,term_d,rate
2011-03-18,0d,0.0,1.1418
2011-03-18,1m,0.08,1.8217
2011-03-18,2m,0.17,2.3757
2011-03-18,3m,0.25,2.5
2011-03-18,6m,0.5,2.7015
2011-03-18,9m,0.75,2.7772
2011-03-18,1y,1.0,2.8965
2011-03-18,2y,2.0,3.1614
2011-03-18,3y,3.0,3.2365
2011-03-18,4y,4.0,3.3791
2011-03-18,5y,5.0,3.4942
2011-03-18,6y,6.0,3.6643
2011-03-18,7y,7.0,3.6789
2011-03-18,8y,8.0,3.8027
2011-03-18,9y,9.0,3.8326
2011-03-18,10y,10.0,3.8489
2011-03-18,15y,15.0,4.06
2011-03-18,20y,20.0,4.1742
2011-03-18,30y,30.0,4.2986
2011-03-18,40y,40.0,4.3629
2011-03-18,50y,50.0,4.4282
