,term,term_d,rate
2011-12-20,0d,0.0,1.8036
2011-12-20,1m,0.08,2.2957
2011-12-20,2m,0.17,2.6075
2011-12-20,3m,0.25,2.6207
2011-12-20,6m,0.5,2.5643
2011-12-20,9m,0.75,2.6214
2011-12-20,1y,1.0,2.7127
2011-12-20,2y,2.0,2.843
2011-12-20,3y,3.0,2.9339
2011-12-20,4y,4.0,3.0362
2011-12-20,5y,5.0,3.0858
2011-12-20,6y,6.0,3.345
2011-12-20,7y,7.0,3.3734
2011-12-20,8y,8.0,3.4617
2011-12-20,9y,9.0,3.4716
2011-12-20,10y,10.0,3.4655
2011-12-20,15y,15.0,3.728
2011-12-20,20y,20.0,3.9514
2011-12-20,30y,30.0,4.0672
2011-12-20,40y,40.0,4.1563
2011-12-20,50y,50.0,4.2465
