,term,term_d,rate
2013-11-27,0d,0.0,2.9237
2013-11-27,1m,0.08,4.861000000000001
2013-11-27,2m,0.17,4.3997
2013-11-27,3m,0.25,4.3687
2013-11-27,6m,0.5,4.1757
2013-11-27,9m,0.75,4.1822
2013-11-27,1y,1.0,4.1017
2013-11-27,2y,2.0,4.2533
2013-11-27,3y,3.0,4.3582
2013-11-27,4y,4.0,4.3991
2013-11-27,5y,5.0,4.3714
2013-11-27,6y,6.0,4.5563
2013-11-27,7y,7.0,4.4745
2013-11-27,8y,8.0,4.5641
2013-11-27,9y,9.0,4.5657
2013-11-27,10y,10.0,4.5511
2013-11-27,15y,15.0,4.7882
2013-11-27,20y,20.0,4.9964
2013-11-27,30y,30.0,5.0644
2013-11-27,40y,40.0,5.1919
2013-11-27,50y,50.0,5.2568
