,term,term_d,rate
2014-04-08,0d,0.0,1.7597
2014-04-08,1m,0.08,2.9307
2014-04-08,2m,0.17,3.0463
2014-04-08,3m,0.25,3.0042
2014-04-08,6m,0.5,3.0493
2014-04-08,9m,0.75,3.0536
2014-04-08,1y,1.0,3.1759
2014-04-08,2y,2.0,3.4702
2014-04-08,3y,3.0,3.9373
2014-04-08,4y,4.0,4.2092
2014-04-08,5y,5.0,4.1873
2014-04-08,6y,6.0,4.5092
2014-04-08,7y,7.0,4.3945
2014-04-08,8y,8.0,4.4629
2014-04-08,9y,9.0,4.5143
2014-04-08,10y,10.0,4.4499
2014-04-08,15y,15.0,4.686
2014-04-08,20y,20.0,4.918
2014-04-08,30y,30.0,5.0158
2014-04-08,40y,40.0,5.1009
2014-04-08,50y,50.0,5.1551
