,term,term_d,rate
2013-04-17,0d,0.0,1.4985
2013-04-17,1m,0.08,2.1397
2013-04-17,2m,0.17,2.5544
2013-04-17,3m,0.25,2.5793
2013-04-17,6m,0.5,2.5797
2013-04-17,9m,0.75,2.6326
2013-04-17,1y,1.0,2.7085
2013-04-17,2y,2.0,2.9746
2013-04-17,3y,3.0,2.9897
2013-04-17,4y,4.0,3.1673
2013-04-17,5y,5.0,3.1903
2013-04-17,6y,6.0,3.3489999999999998
2013-04-17,7y,7.0,3.3537
2013-04-17,8y,8.0,3.4017
2013-04-17,9y,9.0,3.4094
2013-04-17,10y,10.0,3.4131
2013-04-17,15y,15.0,3.7673
2013-04-17,20y,20.0,4.0278
2013-04-17,30y,30.0,4.1645
2013-04-17,40y,40.0,4.2456
2013-04-17,50y,50.0,4.3265
