,term,term_d,rate
2011-12-22,0d,0.0,1.8411
2011-12-22,1m,0.08,2.3718
2011-12-22,2m,0.17,2.6902
2011-12-22,3m,0.25,2.6814
2011-12-22,6m,0.5,2.6409
2011-12-22,9m,0.75,2.6315
2011-12-22,1y,1.0,2.7241
2011-12-22,2y,2.0,2.8516
2011-12-22,3y,3.0,2.9394
2011-12-22,4y,4.0,3.0528
2011-12-22,5y,5.0,3.0831
2011-12-22,6y,6.0,3.3481
2011-12-22,7y,7.0,3.3878
2011-12-22,8y,8.0,3.4730000000000003
2011-12-22,9y,9.0,3.4748
2011-12-22,10y,10.0,3.4752
2011-12-22,15y,15.0,3.7326
2011-12-22,20y,20.0,3.9525
2011-12-22,30y,30.0,4.0699
2011-12-22,40y,40.0,4.1581
2011-12-22,50y,50.0,4.2483
